n_samples,speed_mean,speed_std,speed_min,speed_max,speed_q10,speed_q50,speed_q90,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_zero_frac,throttle_full_frac,throttle_mid_frac,brake_mean,brake_std,brake_min,brake_max,brake_active_frac,brake_on_count,first_brake_frac_pos,last_brake_frac_pos,rpm_mean,rpm_std,rpm_min,rpm_max,gear_mean,gear_std,gear_min,gear_max,gear_change_count,speed_diff_mean,speed_diff_std,speed_diff_abs_mean,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,rpm_diff_mean,rpm_diff_std,rpm_diff_abs_mean,drs_active_frac,lap_key,Driver,season,round,LapNumber,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Compound,TyreLife,Team,session_key,event_name,analysis_team,leader_driver
344,222.12209302325581,70.1068503969078,77.0,331.0,121.60000000000001,229.0,304.0,254.0,70.26453488372093,41.07402573245651,0.0,100.0,0.19767441860465115,0.5872093023255814,0.21511627906976744,0.18895348837209303,0.39204191205038563,0.0,1.0,0.18895348837209303,13,0.04081632653061224,0.8950437317784257,10634.918604651162,1174.2809694041512,6497.0,12165.0,5.65406976744186,1.9645801651851758,2,8,48,-0.011661807580174927,9.306973011969326,6.256559766763848,0.0,15.6444411217434,4.967930029154519,-0.19533527696793002,429.06303437089156,307.16909620991254,1.0,2022_r12_Q_RUS_lap19,RUS,2022,12,19.0,92.131,22.926,28.224,40.981,SOFT,2.0,Mercedes,2022_12_Q,French Grand Prix,Mercedes,HAM
341,228.6451612903226,70.21282907150166,79.0,332.0,125.0,240.0,313.0,253.0,74.80645161290323,37.201092085742815,0.0,100.0,0.06158357771260997,0.6275659824046921,0.31085043988269795,0.17595307917888564,0.3813398023427202,0.0,1.0,0.17595307917888564,13,0.041176470588235294,0.8941176470588236,10507.57478005865,1101.938195319166,7026.0,12033.0,5.850439882697947,1.8030794198174958,2,8,37,0.0029411764705882353,9.553914248079497,6.097058823529411,0.0,15.535476576158763,5.482352941176471,0.3176470588235294,458.91254587492915,308.6294117647059,1.0,2022_r12_Q_SAI_lap5,SAI,2022,12,5.0,91.081,22.699,27.963,40.419,SOFT,2.0,Ferrari,2022_12_Q,French Grand Prix,Ferrari,LEC
341,228.28445747800586,70.45982183495519,85.0,338.0,131.0,233.0,319.0,253.0,69.30498533724341,42.0724264014878,0.0,100.0,0.17888563049853373,0.5982404692082112,0.22287390029325513,0.17595307917888564,0.3813398023427202,0.0,1.0,0.17595307917888564,12,0.03823529411764706,0.9029411764705882,10585.346041055718,1116.3545809874358,6522.0,12223.0,5.651026392961877,1.8322857316048007,2,8,40,-0.0058823529411764705,9.96157636340431,6.352941176470588,0.0,16.50011173645907,5.458823529411765,-0.15294117647058825,483.5198075245833,328.7,1.0,2022_r12_Q_VER_lap13,VER,2022,12,13.0,91.176,22.821,27.878,40.477,SOFT,2.0,Red Bull Racing,2022_12_Q,French Grand Prix,Red Bull Racing,VER
290,200.41724137931035,57.84008840133039,93.0,308.0,119.9,199.0,277.0,215.0,69.12068965517241,39.64351423595059,0.0,100.0,0.1482758620689655,0.5275862068965518,0.32413793103448274,0.23103448275862068,0.4222230246491173,0.0,1.0,0.23103448275862068,12,0.07958477508650519,0.9377162629757786,10334.206896551725,1292.0453107663757,6849.0,11997.0,5.231034482758621,1.59315218175771,3,8,40,-0.031141868512110725,10.957734413795384,7.768166089965398,0.0,17.519433653961407,6.7543252595155705,-0.8961937716262975,517.0221051777252,383.0968858131488,1.0,2022_r13_Q_HAM_lap15,HAM,2022,13,15.0,78.035,28.334,27.822,21.879,SOFT,2.0,Mercedes,2022_13_Q,Hungarian Grand Prix,Mercedes,HAM
283,200.5689045936396,57.515751970067775,91.0,312.0,123.0,199.0,278.6,221.0,70.35689045936395,39.30986892056228,0.0,100.0,0.12367491166077739,0.5441696113074205,0.3321554770318021,0.2226148409893993,0.4167387101589213,0.0,1.0,0.2226148409893993,11,0.07446808510638298,0.9184397163120568,10453.713780918728,1086.2162771597834,6754.0,12285.0,5.070671378091872,1.4617906201493442,3,8,41,-0.010638297872340425,11.852439135896438,7.953900709219858,0.0,19.8485367927056,7.347517730496454,-0.6843971631205674,497.2892744271803,367.9255319148936,1.0,2022_r13_Q_LEC_lap21,LEC,2022,13,21.0,77.567,28.191,27.553,21.823,SOFT,2.0,Ferrari,2022_13_Q,Hungarian Grand Prix,Ferrari,LEC
283,197.90812720848058,57.24594232290758,96.0,310.0,119.2,196.0,272.0,214.0,64.6148409893993,42.9940214245512,0.0,100.0,0.2049469964664311,0.5229681978798587,0.27208480565371024,0.21201413427561838,0.4094588711646145,0.0,1.0,0.21201413427561838,11,0.07446808510638298,0.9219858156028369,10328.738515901061,1262.4664571770136,6967.0,12339.0,4.904593639575972,1.5022725436080333,3,8,35,-0.010638297872340425,11.279207728970203,7.968085106382978,0.0,20.418922213026747,7.808510638297872,3.801418439716312,534.5144564904388,402.0851063829787,1.0,2022_r13_Q_PER_lap12,PER,2022,13,12.0,78.516,28.385,28.061,22.07,SOFT,2.0,Red Bull Racing,2022_13_Q,Hungarian Grand Prix,Red Bull Racing,VER
283,202.63957597173146,57.97049985742983,97.0,312.0,124.2,204.0,277.8,215.0,68.02120141342756,41.9951817901405,0.0,100.0,0.2049469964664311,0.5512367491166078,0.24381625441696114,0.19434628975265017,0.39639758170142564,0.0,1.0,0.19434628975265017,11,0.08156028368794327,0.9219858156028369,10555.469964664311,1201.5318214955068,7074.0,12358.0,5.084805653710247,1.6198728873943906,3,8,40,-0.010638297872340425,12.595961631141543,7.911347517730497,0.0,19.905470554777583,7.524822695035461,-0.8829787234042553,504.4431380202549,367.9326241134752,1.0,2022_r13_Q_RUS_lap22,RUS,2022,13,22.0,77.377,28.038,27.428,21.911,SOFT,2.0,Mercedes,2022_13_Q,Hungarian Grand Prix,Mercedes,HAM
283,205.5441696113074,57.356611158135884,98.0,311.0,126.0,207.0,278.0,213.0,70.93992932862191,38.473808849279195,0.0,100.0,0.10247349823321555,0.5653710247349824,0.3321554770318021,0.24381625441696114,0.430143792736676,0.0,1.0,0.24381625441696114,11,0.0851063829787234,0.9290780141843972,10556.964664310954,1122.901863250588,7443.0,12182.0,5.226148409893993,1.4988488511539844,3,8,38,0.01773049645390071,11.79946789130157,7.804964539007092,0.0035460992907801418,18.011759351182594,7.0177304964539005,-0.06382978723404255,530.6304678589008,387.0070921985816,1.0,2022_r13_Q_SAI_lap21,SAI,2022,13,21.0,77.421,28.012,27.592,21.817,SOFT,2.0,Ferrari,2022_13_Q,Hungarian Grand Prix,Ferrari,LEC
283,198.93639575971733,57.22367632059511,94.0,313.0,121.0,198.0,275.8,219.0,64.80918727915194,43.03090165049848,0.0,100.0,0.1978798586572438,0.5265017667844523,0.2756183745583039,0.1978798586572438,0.3991068393335509,0.0,1.0,0.1978798586572438,11,0.07446808510638298,0.9290780141843972,10423.932862190813,1228.7509799197865,6798.0,12320.0,4.872791519434629,1.5128533169178648,3,8,38,-0.010638297872340425,11.240966018490063,7.904255319148936,0.0,22.06493167821765,8.560283687943262,-0.22695035460992907,527.5014613502125,397.26241134751774,1.0,2022_r13_Q_VER_lap12,VER,2022,13,12.0,77.703,28.265,27.626,21.812,SOFT,2.0,Red Bull Racing,2022_13_Q,Hungarian Grand Prix,Red Bull Racing,VER
393,236.735368956743,71.62124867071077,72.0,333.0,125.2,257.0,306.0,261.0,78.27735368956743,36.35759080722631,0.0,100.0,0.10178117048346055,0.6641221374045801,0.2340966921119593,0.11195928753180662,0.3157182908141261,0.0,1.0,0.11195928753180662,7,0.03316326530612245,0.9209183673469388,10537.180661577608,1473.5953794302332,5375.0,12827.0,6.272264631043257,1.8432638563367638,2,8,36,-0.02806122448979592,9.548729689690616,5.456632653061225,0.0,13.219957013058325,4.403061224489796,-1.721938775510204,422.4183835614355,263.3545918367347,1.0,2022_r14_Q_HAM_lap13,HAM,2022,14,13.0,105.42,30.924,44.954,29.542,SOFT,2.0,Mercedes,2022_14_Q,Belgian Grand Prix,Mercedes,HAM
387,238.5503875968992,72.21692579728825,74.0,333.0,127.0,258.0,309.0,259.0,77.4702842377261,36.29300765769185,0.0,100.0,0.10335917312661498,0.6563307493540051,0.24031007751937986,0.13695090439276486,0.34424055507674084,0.0,1.0,0.13695090439276486,11,0.025906735751295335,0.9300518134715026,10420.813953488372,1339.3104758752736,5617.0,11842.0,6.235142118863049,1.7891455013015636,3,8,39,-0.04404145077720207,9.740030040132986,5.5932642487046635,0.0,14.184864807617647,4.580310880829016,-1.4404145077720207,387.44918436657116,245.61658031088083,1.0,2022_r14_Q_LEC_lap9,LEC,2022,14,9.0,104.551,30.93,44.55,29.071,SOFT,2.0,Ferrari,2022_14_Q,Belgian Grand Prix,Ferrari,LEC
392,238.26785714285714,73.3995629686565,69.0,338.0,125.30000000000001,257.0,310.90000000000003,269.0,76.02295918367346,39.29548347329327,0.0,100.0,0.14285714285714285,0.6811224489795918,0.1760204081632653,0.14030612244897958,0.3477481938200841,0.0,1.0,0.14030612244897958,7,0.028132992327365727,0.9437340153452686,10601.676020408164,1241.4632318960764,6087.0,12596.0,5.974489795918367,1.9844310244864154,2,8,38,-0.1534526854219949,9.711583466820022,5.6368286445012785,0.0,16.983551620348013,5.263427109974424,1.4654731457800512,429.6669589341394,274.48849104859335,1.0,2022_r14_Q_PER_lap8,PER,2022,14,8.0,104.462,30.687,44.668,29.107,SOFT,2.0,Red Bull Racing,2022_14_Q,Belgian Grand Prix,Red Bull Racing,VER
393,236.1882951653944,72.74515318306052,71.0,333.0,123.0,256.0,307.0,262.0,78.17811704834605,37.65293751605982,0.0,100.0,0.14249363867684478,0.6997455470737913,0.15776081424936386,0.13231552162849872,0.33926538614034035,0.0,1.0,0.13231552162849872,10,0.030612244897959183,0.9489795918367347,10660.25699745547,1317.3548491502725,5934.0,12245.0,6.129770992366412,2.0142234535649477,2,8,44,-0.03571428571428571,9.772017568840576,5.581632653061225,0.0,14.295028019803128,4.520408163265306,-1.3265306122448979,441.0737311692621,270.4387755102041,1.0,2022_r14_Q_RUS_lap13,RUS,2022,14,13.0,105.461,31.22,44.875,29.366,SOFT,2.0,Mercedes,2022_14_Q,Belgian Grand Prix,Mercedes,HAM
394,241.04060913705584,74.43270352698057,70.0,344.0,124.0,262.0,312.0,274.0,76.83756345177665,36.914232622791324,0.0,100.0,0.09390862944162437,0.6573604060913706,0.24873096446700507,0.1548223350253807,0.36219516467173074,0.0,1.0,0.1548223350253807,11,0.03307888040712468,0.9592875318066157,10504.446700507615,1251.7795265768746,6356.0,12275.0,6.279187817258883,1.911056180610389,2,8,37,-0.13231552162849872,9.828000345856289,5.353689567430026,-0.002544529262086514,13.944221743771365,4.582697201017812,0.19592875318066158,445.23334833902385,267.53435114503816,1.0,2022_r14_Q_SAI_lap10,SAI,2022,14,10.0,104.297,30.59,44.577,29.13,SOFT,2.0,Ferrari,2022_14_Q,Belgian Grand Prix,Ferrari,LEC
389,240.80719794344472,73.35414976851864,72.0,340.0,130.60000000000002,262.0,312.0,268.0,74.46529562982005,39.79356464741434,0.0,100.0,0.14138817480719795,0.6580976863753213,0.20051413881748073,0.14138817480719795,0.34887023251942106,0.0,1.0,0.14138817480719795,8,0.030927835051546393,0.961340206185567,10682.786632390746,1130.000473600038,6661.0,12250.0,6.043701799485861,1.9676881283986758,2,8,36,-0.22164948453608246,9.411485937746919,5.427835051546392,0.0,16.474081122697232,5.077319587628866,2.979381443298969,398.26650159425014,252.9742268041237,1.0,2022_r14_Q_VER_lap8,VER,2022,14,8.0,103.665,30.536,44.22,28.909,SOFT,2.0,Red Bull Racing,2022_14_Q,Belgian Grand Prix,Red Bull Racing,VER
265,212.988679245283,60.73922669275473,98.0,318.0,127.4,220.0,286.0,220.0,74.51320754716981,36.68757343565956,0.0,100.0,0.052830188679245285,0.5773584905660377,0.36981132075471695,0.15849056603773584,0.3658913784959041,0.0,1.0,0.15849056603773584,10,0.041666666666666664,0.8522727272727273,10586.475471698113,1116.1986458555305,6982.0,12228.0,5.433962264150943,1.7376123678757738,3,8,30,-0.007575757575757576,12.023105899455603,6.287878787878788,0.0,14.84008547421912,5.856060606060606,0.003787878787878788,474.13213491011,314.31439393939394,1.0,2022_r15_Q_HAM_lap14,HAM,2022,15,14.0,70.648,24.328,24.574,21.746,SOFT,2.0,Mercedes,2022_15_Q,Dutch Grand Prix,Mercedes,HAM
258,216.69767441860466,63.41728945307043,98.0,318.0,124.0,224.0,292.50000000000006,220.0,74.51937984496124,37.02835190431919,0.0,100.0,0.05426356589147287,0.5968992248062015,0.3488372093023256,0.17829457364341086,0.3835044711938741,0.0,1.0,0.17829457364341086,11,0.042801556420233464,0.8521400778210116,10476.957364341086,1099.7266737376115,7385.0,11903.0,5.5271317829457365,1.5585961925768639,3,8,27,0.007782101167315175,11.53730099296775,6.66147859922179,0.0,18.244219975104443,6.544747081712062,0.7198443579766537,454.20845395448737,318.61867704280155,1.0,2022_r15_Q_LEC_lap17,LEC,2022,15,17.0,70.363,24.155,24.747,21.461,SOFT,2.0,Ferrari,2022_15_Q,Dutch Grand Prix,Ferrari,LEC
259,215.7992277992278,61.5224657978775,100.0,327.0,129.8,223.0,289.20000000000005,227.0,68.92277992277992,41.51139077813582,0.0,100.0,0.18146718146718147,0.5791505791505791,0.23938223938223938,0.20463320463320464,0.4042144269124825,0.0,1.0,0.20463320463320464,9,0.03488372093023256,0.8604651162790697,10497.559845559845,1136.2599430703929,7007.0,12367.0,5.362934362934363,1.6065324132739691,3,8,28,-0.007751937984496124,9.932061924420402,6.767441860465116,0.0,19.668853887036022,6.775193798449612,-0.40310077519379844,444.2867850649442,325.6046511627907,1.0,2022_r15_Q_PER_lap15,PER,2022,15,15.0,71.077,24.347,24.965,21.765,SOFT,4.0,Red Bull Racing,2022_15_Q,Dutch Grand Prix,Red Bull Racing,VER
271,214.37269372693726,61.116687359738926,97.0,323.0,128.0,221.0,287.0,226.0,69.19188191881919,42.29403347028993,0.0,100.0,0.22140221402214022,0.5793357933579336,0.1992619926199262,0.18450184501845018,0.38861057222936585,0.0,1.0,0.18450184501845018,14,0.040740740740740744,0.8444444444444444,10521.634686346864,1135.724870233313,6992.0,11913.0,5.527675276752768,1.6882408501864743,3,8,33,-0.003703703703703704,9.094913872629244,6.5,0.0,19.362516964408993,6.659259259259259,-0.037037037037037035,443.51541604967474,319.1111111111111,1.0,2022_r15_Q_RUS_lap11,RUS,2022,15,11.0,70.824,24.4,24.759,21.665,SOFT,2.0,Mercedes,2022_15_Q,Dutch Grand Prix,Mercedes,HAM
254,218.38976377952756,62.59324785801049,99.0,322.0,127.3,227.0,296.1,223.0,72.28740157480316,38.500860812975034,0.0,100.0,0.0984251968503937,0.594488188976378,0.30708661417322836,0.20078740157480315,0.40138023981724763,0.0,1.0,0.20078740157480315,10,0.043478260869565216,0.8379446640316206,10475.377952755905,1150.1296536579953,7522.0,12057.0,5.649606299212598,1.529440933055997,3,8,26,-0.019762845849802372,10.160790883199306,6.683794466403162,-0.003952569169960474,16.571992538501643,6.304347826086956,-0.7747035573122529,473.5561772465272,333.8656126482214,1.0,2022_r15_Q_SAI_lap17,SAI,2022,15,17.0,70.434,24.176,24.627,21.631,SOFT,2.0,Ferrari,2022_15_Q,Dutch Grand Prix,Ferrari,LEC
252,216.63888888888889,63.71888394245514,94.0,327.0,126.1,221.5,293.8,233.0,71.30952380952381,41.51320325383062,0.0,100.0,0.18253968253968253,0.6111111111111112,0.20634920634920634,0.17857142857142858,0.3837552222118201,0.0,1.0,0.17857142857142858,9,0.035856573705179286,0.8326693227091634,10459.492063492064,1233.397347116093,6990.0,12534.0,5.424603174603175,1.6111754392633657,3,8,28,0.0,10.655327306094355,7.00398406374502,0.0,19.42843277261447,6.725099601593626,0.02390438247011952,502.3708504942289,345.47410358565736,1.0,2022_r15_Q_VER_lap11,VER,2022,15,11.0,70.342,24.229,24.556,21.557,SOFT,2.0,Red Bull Racing,2022_15_Q,Dutch Grand Prix,Red Bull Racing,VER
314,252.87261146496814,71.7302567031848,69.0,339.0,135.9,268.0,328.0,270.0,79.62101910828025,36.390845198944795,0.0,100.0,0.09872611464968153,0.7070063694267515,0.1942675159235669,0.12420382165605096,0.33034037512212694,0.0,1.0,0.12420382165605096,7,0.10223642172523961,0.8817891373801917,11026.863057324841,1308.7764438240908,5898.0,12801.0,6.468152866242038,1.8628549396230563,2,8,33,0.0,10.107118588096519,5.865814696485623,0.0,13.579301745577196,4.485623003194888,0.019169329073482427,432.82479239688934,266.5495207667732,1.0,2022_r16_Q_HAM_lap16,HAM,2022,16,16.0,81.524,27.022,27.419,27.083,SOFT,2.0,Mercedes,2022_16_Q,Italian Grand Prix,Mercedes,HAM
306,258.6830065359477,70.65919711194627,73.0,343.0,143.0,274.0,331.0,270.0,81.2843137254902,35.01289058664538,0.0,100.0,0.05228758169934641,0.738562091503268,0.20915032679738563,0.13398692810457516,0.34119623673146343,0.0,1.0,0.13398692810457516,7,0.10491803278688525,0.8918032786885246,10864.06862745098,1131.1345697780448,6635.0,12205.0,6.555555555555555,1.7325765476955908,2,8,31,-0.013114754098360656,9.927690464743645,5.881967213114754,0.0,15.924368945606274,4.688524590163935,-0.3770491803278688,397.58036112272265,244.6655737704918,1.0,2022_r16_Q_LEC_lap12,LEC,2022,16,12.0,80.161,26.733,26.875,26.553,SOFT,2.0,Ferrari,2022_16_Q,Italian Grand Prix,Ferrari,LEC
309,252.9546925566343,70.10139608294936,72.0,337.0,135.4,267.0,327.2,265.0,80.25242718446601,37.32397260177378,0.0,100.0,0.11650485436893204,0.7443365695792881,0.13915857605177995,0.11974110032362459,0.3251851584848013,0.0,1.0,0.11974110032362459,6,0.11363636363636363,0.8993506493506493,10845.94498381877,1086.440112060146,6490.0,12360.0,6.310679611650485,1.8727148475581603,2,8,31,-0.025974025974025976,10.065549367246168,5.4935064935064934,0.0,15.47468248609976,4.1688311688311686,-0.6396103896103896,368.5604843283077,244.78246753246754,1.0,2022_r16_Q_PER_lap14,PER,2022,16,14.0,81.206,27.256,27.179,26.771,SOFT,2.0,Red Bull Racing,2022_16_Q,Italian Grand Prix,Red Bull Racing,VER
302,254.24172185430464,69.19233519821046,69.0,338.0,143.60000000000002,270.0,325.0,269.0,80.69205298013244,37.10595231809042,0.0,100.0,0.1490066225165563,0.7549668874172185,0.09602649006622517,0.11920529801324503,0.32456773845980785,0.0,1.0,0.11920529801324503,7,0.10631229235880399,0.8903654485049833,10952.980132450331,1232.2489661404206,5686.0,12417.0,6.556291390728477,1.7956601857949688,2,8,34,0.0033222591362126247,10.33037538487685,5.897009966777409,0.0,15.910373974234545,4.398671096345515,-0.09966777408637874,478.2288051061151,292.6445182724253,1.0,2022_r16_Q_RUS_lap14,RUS,2022,16,14.0,81.542,27.163,27.527,26.852,SOFT,2.0,Mercedes,2022_16_Q,Italian Grand Prix,Mercedes,HAM
307,258.257328990228,68.52599981290847,73.0,340.0,151.4,275.0,330.0,267.0,81.52768729641694,35.755090805228456,0.0,100.0,0.06840390879478828,0.752442996742671,0.1791530944625407,0.14332247557003258,0.35097348779319615,0.0,1.0,0.14332247557003258,7,0.09803921568627451,0.8856209150326797,10850.892508143323,1160.1752846109591,6536.0,12211.0,6.602605863192182,1.68763081343319,2,8,28,-0.0032679738562091504,9.529762994322292,5.748366013071895,0.0,14.98173751660312,4.228758169934641,-0.25163398692810457,431.90154321339054,268.05555555555554,1.0,2022_r16_Q_SAI_lap11,SAI,2022,16,11.0,80.429,26.85,27.055,26.524,SOFT,2.0,Ferrari,2022_16_Q,Italian Grand Prix,Ferrari,LEC
310,257.4483870967742,67.80971554034105,74.0,343.0,152.60000000000002,270.0,329.1,269.0,81.81935483870967,36.68336853521648,0.0,100.0,0.11935483870967742,0.7774193548387097,0.1032258064516129,0.12903225806451613,0.335777654498117,0.0,1.0,0.12903225806451613,7,0.10679611650485436,0.883495145631068,10920.764516129033,959.8408845511395,6540.0,12219.0,6.377419354838709,1.838848957093219,2,8,30,-0.003236245954692557,9.834506696334108,5.6537216828478964,0.0,17.05167851737008,4.647249190938512,-0.003236245954692557,407.22387265118084,254.48867313915858,1.0,2022_r16_Q_VER_lap14,VER,2022,16,14.0,80.306,26.918,26.813,26.575,SOFT,2.0,Red Bull Racing,2022_16_Q,Italian Grand Prix,Red Bull Racing,VER
335,232.0358208955224,59.96015568615499,74.0,321.0,141.2,243.0,296.0,247.0,79.91044776119404,34.4709942040504,0.0,100.0,0.08358208955223881,0.6626865671641791,0.2537313432835821,0.1253731343283582,0.33163687828188493,0.0,1.0,0.1253731343283582,9,0.08383233532934131,0.9281437125748503,10506.307462686567,1306.6252404404706,5353.0,12113.0,6.197014925373134,1.6130057252956194,3,8,34,-0.029940119760479042,8.922707913684057,5.293413173652695,0.0,13.35313844406274,4.976047904191617,-0.8712574850299402,421.8812987351276,260.3922155688623,1.0,2022_r18_Q_HAM_lap19,HAM,2022,18,19.0,90.261,31.321,40.766,18.174,SOFT,2.0,Mercedes,2022_18_Q,Japanese Grand Prix,Mercedes,HAM
341,233.0615835777126,64.33144201401484,74.0,326.0,123.0,246.0,303.0,252.0,80.0,33.95022307818939,0.0,100.0,0.05865102639296188,0.6656891495601173,0.2756598240469208,0.12609970674486803,0.33244952120129845,0.0,1.0,0.12609970674486803,12,0.09705882352941177,0.9147058823529411,10476.627565982404,1269.8528049262475,5734.0,12057.0,6.058651026392962,1.525110390866781,3,8,28,-0.03235294117647059,9.164611319746555,5.397058823529412,0.0,15.056040840198026,5.052941176470588,-0.8235294117647058,382.78541094347406,252.3764705882353,1.0,2022_r18_Q_LEC_lap11,LEC,2022,18,11.0,89.314,31.149,40.166,17.999,SOFT,2.0,Ferrari,2022_18_Q,Japanese Grand Prix,Ferrari,LEC
341,232.24633431085044,63.45891000152796,75.0,331.0,131.0,239.0,305.0,256.0,74.65102639296188,39.04173755101382,0.0,100.0,0.1348973607038123,0.6451612903225806,0.21994134897360704,0.1348973607038123,0.3421159134821406,0.0,1.0,0.1348973607038123,8,0.07941176470588235,0.9029411764705882,10554.692082111436,1140.4557069933023,5938.0,12178.0,5.8240469208211145,1.676343021939044,2,8,38,-0.008823529411764706,9.206733064180744,5.65,0.0,17.28129242408124,6.141176470588236,-0.6470588235294118,427.6188018163375,273.3529411764706,1.0,2022_r18_Q_PER_lap14,PER,2022,18,14.0,89.709,31.373,40.433,17.903,SOFT,2.0,Red Bull Racing,2022_18_Q,Japanese Grand Prix,Red Bull Racing,VER
