Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,season,round,event_name,session_name,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,session_max_rainfall,session_is_dry_by_weather
0 days 00:52:54.347000,RIC,3,0 days 00:01:30.278000,11.0,4.0,,,0 days 00:00:28.884000,0 days 00:00:38.802000,0 days 00:00:22.592000,0 days 00:51:52.953000,0 days 00:52:31.755000,0 days 00:52:54.347000,241.0,271.0,287.0,316.0,True,SOFT,2.0,True,RB,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.278,28.884,38.802,22.592,False,True
0 days 01:13:47.498000,RUS,63,0 days 00:01:29.485000,16.0,6.0,,,0 days 00:00:28.800000,0 days 00:00:38.421000,0 days 00:00:22.264000,0 days 01:12:46.813000,0 days 01:13:25.234000,0 days 01:13:47.498000,243.0,271.0,286.0,311.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.485,28.8,38.421,22.264,False,True
0 days 01:14:26.286000,SAI,55,0 days 00:01:29.507000,17.0,6.0,,,0 days 00:00:28.850000,0 days 00:00:38.298000,0 days 00:00:22.359000,0 days 01:13:25.629000,0 days 01:14:03.927000,0 days 01:14:26.286000,242.0,273.0,284.0,320.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.507,28.85,38.298,22.359,False,True
0 days 00:22:36.782000,SAR,2,0 days 00:01:30.770000,2.0,1.0,,,0 days 00:00:28.991000,0 days 00:00:39.119000,0 days 00:00:22.660000,0 days 00:21:35.003000,0 days 00:22:14.122000,0 days 00:22:36.782000,241.0,270.0,287.0,318.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.77,28.991,39.119,22.66,False,True
0 days 00:31:51.351000,STR,18,0 days 00:01:29.965000,5.0,2.0,,,0 days 00:00:28.651000,0 days 00:00:38.609000,0 days 00:00:22.705000,0 days 00:30:50.037000,0 days 00:31:28.646000,0 days 00:31:51.351000,243.0,268.0,284.0,318.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.965,28.651,38.609,22.705,False,True
0 days 00:53:12.811000,TSU,22,0 days 00:01:30.129000,11.0,4.0,,,0 days 00:00:28.821000,0 days 00:00:38.727000,0 days 00:00:22.581000,0 days 00:52:11.503000,0 days 00:52:50.230000,0 days 00:53:12.811000,241.0,271.0,286.0,316.0,True,SOFT,2.0,True,RB,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.129,28.821,38.727,22.581,False,True
0 days 01:14:03.304000,VER,1,0 days 00:01:29.179000,16.0,6.0,,,0 days 00:00:28.535000,0 days 00:00:38.269000,0 days 00:00:22.375000,0 days 01:13:02.660000,0 days 01:13:40.929000,0 days 01:14:03.304000,242.0,271.0,288.0,320.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.179,28.535,38.269,22.375,False,True
0 days 00:30:41.380000,ZHO,24,0 days 00:01:30.757000,5.0,2.0,,,0 days 00:00:29.154000,0 days 00:00:38.944000,0 days 00:00:22.659000,0 days 00:29:39.777000,0 days 00:30:18.721000,0 days 00:30:41.380000,242.0,272.0,287.0,312.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.757,29.154,38.944,22.659,False,True
0 days 00:58:06.344000,ALB,23,0 days 00:01:28.980000,15.0,5.0,,,0 days 00:00:32.484000,0 days 00:00:28.125000,0 days 00:00:28.371000,0 days 00:57:09.848000,0 days 00:57:37.973000,0 days 00:58:06.344000,290.0,328.0,306.0,330.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,88.98,32.484,28.125,28.371,False,True
0 days 01:19:32.844000,ALO,14,0 days 00:01:27.846000,16.0,5.0,,,0 days 00:00:31.840000,0 days 00:00:27.823000,0 days 00:00:28.183000,0 days 01:18:36.838000,0 days 01:19:04.661000,0 days 01:19:32.844000,292.0,325.0,305.0,329.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,87.846,31.84,27.823,28.183,False,True
0 days 00:59:30.586000,BEA,38,0 days 00:01:28.642000,17.0,5.0,,,0 days 00:00:32.255000,0 days 00:00:28.115000,0 days 00:00:28.272000,0 days 00:58:34.199000,0 days 00:59:02.314000,0 days 00:59:30.586000,291.0,327.0,303.0,331.0,True,SOFT,4.0,True,Ferrari,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,88.642,32.255,28.115,28.272,False,True
0 days 00:29:07.181000,BOT,77,0 days 00:01:29.179000,7.0,2.0,,,0 days 00:00:32.479000,0 days 00:00:28.341000,0 days 00:00:28.359000,0 days 00:28:10.481000,0 days 00:28:38.822000,0 days 00:29:07.181000,291.0,326.0,306.0,328.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,89.179,32.479,28.341,28.359,False,True
0 days 00:22:49.443000,GAS,10,0 days 00:01:29.479000,5.0,1.0,,,0 days 00:00:32.518000,0 days 00:00:28.369000,0 days 00:00:28.592000,0 days 00:21:52.482000,0 days 00:22:20.851000,0 days 00:22:49.443000,289.0,322.0,302.0,327.0,True,SOFT,5.0,True,Alpine,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,89.479,32.518,28.369,28.592,False,True
0 days 01:18:04.770000,HAM,44,0 days 00:01:28.460000,23.0,7.0,,,0 days 00:00:32.419000,0 days 00:00:27.879000,0 days 00:00:28.162000,0 days 01:17:08.729000,0 days 01:17:36.608000,0 days 01:18:04.770000,295.0,329.0,307.0,331.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,88.46,32.419,27.879,28.162,False,True
0 days 00:29:02.593000,HUL,27,0 days 00:01:29.055000,7.0,2.0,,,0 days 00:00:32.530000,0 days 00:00:28.098000,0 days 00:00:28.427000,0 days 00:28:06.068000,0 days 00:28:34.166000,0 days 00:29:02.593000,291.0,330.0,307.0,332.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,89.055,32.53,28.098,28.427,False,True
0 days 01:19:17.581000,LEC,16,0 days 00:01:27.791000,22.0,6.0,,,0 days 00:00:31.933000,0 days 00:00:27.842000,0 days 00:00:28.016000,0 days 01:18:21.723000,0 days 01:18:49.565000,0 days 01:19:17.581000,291.0,326.0,302.0,329.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,87.791,31.933,27.842,28.016,False,True
0 days 00:52:15.638000,MAG,20,0 days 00:01:29.020000,13.0,4.0,,,0 days 00:00:32.514000,0 days 00:00:28.161000,0 days 00:00:28.345000,0 days 00:51:19.132000,0 days 00:51:47.293000,0 days 00:52:15.638000,291.0,329.0,306.0,332.0,True,SOFT,5.0,False,Haas F1 Team,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,89.02,32.514,28.161,28.345,False,True
0 days 01:18:19.782000,NOR,4,0 days 00:01:28.132000,21.0,6.0,,,0 days 00:00:31.880000,0 days 00:00:28.022000,0 days 00:00:28.230000,0 days 01:17:23.530000,0 days 01:17:51.552000,0 days 01:18:19.782000,293.0,322.0,305.0,325.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,88.132,31.88,28.022,28.23,False,True
0 days 00:32:11.059000,OCO,31,0 days 00:01:29.475000,9.0,2.0,,,0 days 00:00:32.655000,0 days 00:00:28.250000,0 days 00:00:28.570000,0 days 00:31:14.239000,0 days 00:31:42.489000,0 days 00:32:11.059000,292.0,322.0,306.0,330.0,True,SOFT,3.0,True,Alpine,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,89.475,32.655,28.25,28.57,False,True
0 days 01:11:01.306000,PER,11,0 days 00:01:27.807000,15.0,6.0,,,0 days 00:00:31.944000,0 days 00:00:27.866000,0 days 00:00:27.997000,0 days 01:10:05.443000,0 days 01:10:33.309000,0 days 01:11:01.306000,294.0,326.0,309.0,332.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,87.807,31.944,27.866,27.997,False,True
0 days 01:18:31.473000,PIA,81,0 days 00:01:28.089000,21.0,6.0,,,0 days 00:00:31.994000,0 days 00:00:27.888000,0 days 00:00:28.207000,0 days 01:17:35.378000,0 days 01:18:03.266000,0 days 01:18:31.473000,292.0,322.0,304.0,324.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,88.089,31.994,27.888,28.207,False,True
0 days 00:51:42.892000,RIC,3,0 days 00:01:29.025000,8.0,3.0,,,0 days 00:00:32.595000,0 days 00:00:28.192000,0 days 00:00:28.238000,0 days 00:50:46.462000,0 days 00:51:14.654000,0 days 00:51:42.892000,291.0,327.0,306.0,331.0,True,SOFT,2.0,True,RB,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,89.025,32.595,28.192,28.238,False,True
0 days 01:10:23.633000,RUS,63,0 days 00:01:28.316000,19.0,6.0,,,0 days 00:00:32.293000,0 days 00:00:27.884000,0 days 00:00:28.139000,0 days 01:09:27.610000,0 days 01:09:55.494000,0 days 01:10:23.633000,295.0,327.0,307.0,331.0,True,SOFT,5.0,False,Mercedes,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,88.316,32.293,27.884,28.139,False,True
0 days 00:30:43.900000,SAR,2,0 days 00:01:29.526000,8.0,2.0,,,0 days 00:00:32.691000,0 days 00:00:28.383000,0 days 00:00:28.452000,0 days 00:29:47.065000,0 days 00:30:15.448000,0 days 00:30:43.900000,287.0,325.0,307.0,330.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,89.526,32.691,28.383,28.452,False,True
0 days 00:32:04.869000,STR,18,0 days 00:01:28.250000,7.0,2.0,,,0 days 00:00:32.047000,0 days 00:00:27.922000,0 days 00:00:28.281000,0 days 00:31:08.666000,0 days 00:31:36.588000,0 days 00:32:04.869000,293.0,322.0,306.0,328.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,88.25,32.047,27.922,28.281,False,True
0 days 01:18:55.306000,TSU,22,0 days 00:01:28.547000,17.0,6.0,,,0 days 00:00:32.180000,0 days 00:00:28.110000,0 days 00:00:28.257000,0 days 01:17:58.939000,0 days 01:18:27.049000,0 days 01:18:55.306000,293.0,325.0,306.0,330.0,True,SOFT,2.0,True,RB,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,88.547,32.18,28.11,28.257,False,True
0 days 01:11:20.403000,VER,1,0 days 00:01:27.472000,14.0,5.0,,,0 days 00:00:31.763000,0 days 00:00:27.800000,0 days 00:00:27.909000,0 days 01:10:24.694000,0 days 01:10:52.494000,0 days 01:11:20.403000,294.0,326.0,306.0,330.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,87.472,31.763,27.8,27.909,False,True
0 days 00:52:30.553000,ALB,23,0 days 00:01:29.714000,8.0,3.0,,,0 days 00:00:31.617000,0 days 00:00:40.381000,0 days 00:00:17.716000,0 days 00:51:32.456000,0 days 00:52:12.837000,0 days 00:52:30.553000,285.0,302.0,265.0,299.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2024,4,Japanese Grand Prix,Q,89.714,31.617,40.381,17.716,False,True
0 days 01:12:27.390000,ALO,14,0 days 00:01:28.686000,11.0,4.0,,,0 days 00:00:30.964000,0 days 00:00:40.027000,0 days 00:00:17.695000,0 days 01:11:29.668000,0 days 01:12:09.695000,0 days 01:12:27.390000,284.0,299.0,264.0,295.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,4,Japanese Grand Prix,Q,88.686,30.964,40.027,17.695,False,True
0 days 00:52:45.339000,BOT,77,0 days 00:01:29.593000,11.0,4.0,,,0 days 00:00:31.357000,0 days 00:00:40.478000,0 days 00:00:17.758000,0 days 00:51:47.103000,0 days 00:52:27.581000,0 days 00:52:45.339000,283.0,294.0,263.0,293.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2024,4,Japanese Grand Prix,Q,89.593,31.357,40.478,17.758,False,True
0 days 00:29:56.981000,GAS,10,0 days 00:01:30.119000,5.0,2.0,,,0 days 00:00:31.468000,0 days 00:00:40.662000,0 days 00:00:17.989000,0 days 00:28:58.330000,0 days 00:29:38.992000,0 days 00:29:56.981000,285.0,297.0,261.0,294.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2024,4,Japanese Grand Prix,Q,90.119,31.468,40.662,17.989,False,True
0 days 01:03:39.302000,HAM,44,0 days 00:01:28.766000,11.0,4.0,,,0 days 00:00:30.915000,0 days 00:00:40.156000,0 days 00:00:17.695000,0 days 01:02:41.451000,0 days 01:03:21.607000,0 days 01:03:39.302000,285.0,297.0,264.0,293.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,4,Japanese Grand Prix,Q,88.766,30.915,40.156,17.695,False,True
0 days 00:52:03.526000,HUL,27,0 days 00:01:29.494000,11.0,4.0,,,0 days 00:00:31.558000,0 days 00:00:40.238000,0 days 00:00:17.698000,0 days 00:51:05.590000,0 days 00:51:45.828000,0 days 00:52:03.526000,289.0,302.0,267.0,300.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2024,4,Japanese Grand Prix,Q,89.494,31.558,40.238,17.698,False,True
0 days 01:08:51.487000,LEC,16,0 days 00:01:28.786000,11.0,4.0,,,0 days 00:00:31.109000,0 days 00:00:39.866000,0 days 00:00:17.811000,0 days 01:07:53.810000,0 days 01:08:33.676000,0 days 01:08:51.487000,285.0,295.0,263.0,295.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2024,4,Japanese Grand Prix,Q,88.786,31.109,39.866,17.811,False,True
0 days 00:30:10.425000,MAG,20,0 days 00:01:30.131000,8.0,3.0,,,0 days 00:00:31.786000,0 days 00:00:40.482000,0 days 00:00:17.863000,0 days 00:29:12.080000,0 days 00:29:52.562000,0 days 00:30:10.425000,287.0,302.0,266.0,298.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2024,4,Japanese Grand Prix,Q,90.131,31.786,40.482,17.863,False,True
0 days 01:04:45.974000,NOR,4,0 days 00:01:28.489000,9.0,4.0,,,0 days 00:00:30.800000,0 days 00:00:40.039000,0 days 00:00:17.650000,0 days 01:03:48.285000,0 days 01:04:28.324000,0 days 01:04:45.974000,284.0,298.0,263.0,294.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2024,4,Japanese Grand Prix,Q,88.489,30.8,40.039,17.65,False,True
0 days 00:30:43.612000,OCO,31,0 days 00:01:29.811000,5.0,2.0,,,0 days 00:00:31.505000,0 days 00:00:40.456000,0 days 00:00:17.850000,0 days 00:29:45.306000,0 days 00:30:25.762000,0 days 00:30:43.612000,286.0,298.0,264.0,295.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2024,4,Japanese Grand Prix,Q,89.811,31.505,40.456,17.85,False,True
0 days 01:11:38.816000,PER,11,0 days 00:01:28.263000,11.0,4.0,,,0 days 00:00:30.846000,0 days 00:00:39.763000,0 days 00:00:17.654000,0 days 01:10:41.399000,0 days 01:11:21.162000,0 days 01:11:38.816000,286.0,300.0,263.0,297.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,4,Japanese Grand Prix,Q,88.263,30.846,39.763,17.654,False,True
0 days 01:04:38.254000,PIA,81,0 days 00:01:28.760000,8.0,3.0,,,0 days 00:00:30.837000,0 days 00:00:40.227000,0 days 00:00:17.696000,0 days 01:03:40.331000,0 days 01:04:20.558000,0 days 01:04:38.254000,286.0,296.0,263.0,294.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2024,4,Japanese Grand Prix,Q,88.76,30.837,40.227,17.696,False,True
0 days 00:52:21.686000,RIC,3,0 days 00:01:29.472000,11.0,4.0,,,0 days 00:00:31.352000,0 days 00:00:40.402000,0 days 00:00:17.718000,0 days 00:51:23.566000,0 days 00:52:03.968000,0 days 00:52:21.686000,285.0,297.0,264.0,296.0,True,SOFT,2.0,True,RB,1,,,,False,True,2024,4,Japanese Grand Prix,Q,89.472,31.352,40.402,17.718,False,True
0 days 01:03:47.582000,RUS,63,0 days 00:01:29.008000,11.0,4.0,,,0 days 00:00:31.181000,0 days 00:00:40.123000,0 days 00:00:17.704000,0 days 01:02:49.755000,0 days 01:03:29.878000,0 days 01:03:47.582000,284.0,299.0,264.0,294.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,4,Japanese Grand Prix,Q,89.008,31.181,40.123,17.704,False,True
0 days 01:04:29.173000,SAI,55,0 days 00:01:28.682000,8.0,3.0,,,0 days 00:00:30.968000,0 days 00:00:39.989000,0 days 00:00:17.725000,0 days 01:03:31.459000,0 days 01:04:11.448000,0 days 01:04:29.173000,286.0,296.0,264.0,294.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2024,4,Japanese Grand Prix,Q,88.682,30.968,39.989,17.725,False,True
0 days 00:27:16.600000,SAR,2,0 days 00:01:30.139000,5.0,2.0,,,0 days 00:00:31.744000,0 days 00:00:40.542000,0 days 00:00:17.853000,0 days 00:26:18.205000,0 days 00:26:58.747000,0 days 00:27:16.600000,284.0,303.0,264.0,298.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2024,4,Japanese Grand Prix,Q,90.139,31.744,40.542,17.853,False,True
0 days 00:21:04.144000,STR,18,0 days 00:01:30.024000,2.0,1.0,,,0 days 00:00:31.498000,0 days 00:00:40.546000,0 days 00:00:17.980000,0 days 00:20:05.618000,0 days 00:20:46.164000,0 days 00:21:04.144000,282.0,297.0,262.0,295.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,4,Japanese Grand Prix,Q,90.024,31.498,40.546,17.98,False,True
0 days 01:12:09.862000,TSU,22,0 days 00:01:29.413000,17.0,6.0,,,0 days 00:00:31.318000,0 days 00:00:40.248000,0 days 00:00:17.847000,0 days 01:11:11.767000,0 days 01:11:52.015000,0 days 01:12:09.862000,285.0,299.0,263.0,298.0,True,SOFT,2.0,True,RB,1,,,,False,True,2024,4,Japanese Grand Prix,Q,89.413,31.318,40.248,17.847,False,True
0 days 01:11:50.352000,VER,1,0 days 00:01:28.197000,11.0,4.0,,,0 days 00:00:30.777000,0 days 00:00:39.850000,0 days 00:00:17.570000,0 days 01:10:52.932000,0 days 01:11:32.782000,0 days 01:11:50.352000,285.0,297.0,264.0,295.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,4,Japanese Grand Prix,Q,88.197,30.777,39.85,17.57,False,True
0 days 00:31:11.652000,ZHO,24,0 days 00:01:30.143000,5.0,2.0,,,0 days 00:00:31.685000,0 days 00:00:40.487000,0 days 00:00:17.971000,0 days 00:30:13.194000,0 days 00:30:53.681000,0 days 00:31:11.652000,282.0,295.0,263.0,293.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2024,4,Japanese Grand Prix,Q,90.143,31.685,40.487,17.971,False,True
0 days 01:03:19.617000,ALB,23,0 days 00:01:35.241000,13.0,5.0,,,0 days 00:00:25.251000,0 days 00:00:28.874000,0 days 00:00:41.116000,0 days 01:02:09.627000,0 days 01:02:38.501000,0 days 01:03:19.617000,278.0,272.0,268.0,334.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2024,5,Chinese Grand Prix,Q,95.241,25.251,28.874,41.116,False,True
0 days 01:23:56.561000,ALO,14,0 days 00:01:34.148000,14.0,5.0,,,0 days 00:00:25.057000,0 days 00:00:28.308000,0 days 00:00:40.783000,0 days 01:22:47.470000,0 days 01:23:15.778000,0 days 01:23:56.561000,277.0,273.0,269.0,333.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,5,Chinese Grand Prix,Q,94.148,25.057,28.308,40.783,False,True
0 days 01:23:19.945000,BOT,77,0 days 00:01:34.665000,14.0,5.0,,,0 days 00:00:25.228000,0 days 00:00:28.458000,0 days 00:00:40.979000,0 days 01:22:10.508000,0 days 01:22:38.966000,0 days 01:23:19.945000,277.0,273.0,268.0,329.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2024,5,Chinese Grand Prix,Q,94.665,25.228,28.458,40.979,False,True
0 days 00:30:01.298000,GAS,10,0 days 00:01:35.287000,8.0,3.0,,,0 days 00:00:25.167000,0 days 00:00:28.764000,0 days 00:00:41.356000,0 days 00:28:51.178000,0 days 00:29:19.942000,0 days 00:30:01.298000,277.0,270.0,262.0,329.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2024,5,Chinese Grand Prix,Q,95.287,25.167,28.764,41.356,False,True
0 days 00:18:59.598000,HAM,44,0 days 00:01:36.607000,2.0,1.0,,,0 days 00:00:25.690000,0 days 00:00:28.873000,0 days 00:00:42.044000,0 days 00:17:48.681000,0 days 00:18:17.554000,0 days 00:18:59.598000,276.0,271.0,262.0,332.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,5,Chinese Grand Prix,Q,96.607,25.69,28.873,42.044,False,True
0 days 01:22:35.019000,HUL,27,0 days 00:01:34.604000,20.0,7.0,,,0 days 00:00:24.948000,0 days 00:00:28.730000,0 days 00:00:40.926000,0 days 01:21:25.363000,0 days 01:21:54.093000,0 days 01:22:35.019000,281.0,274.0,269.0,333.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2024,5,Chinese Grand Prix,Q,94.604,24.948,28.73,40.926,False,True
0 days 01:23:06.288000,LEC,16,0 days 00:01:34.289000,19.0,6.0,,,0 days 00:00:25.305000,0 days 00:00:28.241000,0 days 00:00:40.743000,0 days 01:21:57.304000,0 days 01:22:25.545000,0 days 01:23:06.288000,278.0,274.0,265.0,330.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2024,5,Chinese Grand Prix,Q,94.289,25.305,28.241,40.743,False,True
0 days 00:15:26.496000,MAG,20,0 days 00:01:36.626000,2.0,1.0,,,0 days 00:00:25.422000,0 days 00:00:29.104000,0 days 00:00:42.100000,0 days 00:14:15.292000,0 days 00:14:44.396000,0 days 00:15:26.496000,279.0,273.0,261.0,334.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2024,5,Chinese Grand Prix,Q,96.626,25.422,29.104,42.1,False,True
0 days 01:23:28.217000,NOR,4,0 days 00:01:34.165000,14.0,5.0,,,0 days 00:00:25.041000,0 days 00:00:28.380000,0 days 00:00:40.744000,0 days 01:22:19.093000,0 days 01:22:47.473000,0 days 01:23:28.217000,279.0,273.0,269.0,329.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2024,5,Chinese Grand Prix,Q,94.165,25.041,28.38,40.744,False,True
0 days 01:02:58.505000,OCO,31,0 days 00:01:35.223000,14.0,5.0,,,0 days 00:00:25.183000,0 days 00:00:28.737000,0 days 00:00:41.303000,0 days 01:01:48.465000,0 days 01:02:17.202000,0 days 01:02:58.505000,276.0,271.0,265.0,327.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2024,5,Chinese Grand Prix,Q,95.223,25.183,28.737,41.303,False,True
0 days 01:24:03.836000,PER,11,0 days 00:01:33.982000,18.0,6.0,,,0 days 00:00:25.032000,0 days 00:00:28.290000,0 days 00:00:40.660000,0 days 01:22:54.886000,0 days 01:23:23.176000,0 days 01:24:03.836000,279.0,272.0,269.0,334.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,5,Chinese Grand Prix,Q,93.982,25.032,28.29,40.66,False,True
0 days 01:23:14.578000,PIA,81,0 days 00:01:34.273000,15.0,6.0,,,0 days 00:00:25.084000,0 days 00:00:28.263000,0 days 00:00:40.926000,0 days 01:22:05.389000,0 days 01:22:33.652000,0 days 01:23:14.578000,277.0,273.0,268.0,328.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2024,5,Chinese Grand Prix,Q,94.273,25.084,28.263,40.926,False,True
0 days 01:03:06.549000,RIC,3,0 days 00:01:34.934000,11.0,4.0,,,0 days 00:00:25.114000,0 days 00:00:28.755000,0 days 00:00:41.065000,0 days 01:01:56.729000,0 days 01:02:25.484000,0 days 01:03:06.549000,278.0,272.0,267.0,332.0,True,SOFT,2.0,True,RB,1,,,,False,True,2024,5,Chinese Grand Prix,Q,94.934,25.114,28.755,41.065,False,True
0 days 01:22:41.689000,RUS,63,0 days 00:01:34.433000,19.0,6.0,,,0 days 00:00:25.183000,0 days 00:00:28.465000,0 days 00:00:40.785000,0 days 01:21:32.439000,0 days 01:22:00.904000,0 days 01:22:41.689000,278.0,274.0,268.0,331.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,5,Chinese Grand Prix,Q,94.433,25.183,28.465,40.785,False,True
0 days 01:22:58.764000,SAI,55,0 days 00:01:34.297000,16.0,6.0,,,0 days 00:00:25.196000,0 days 00:00:28.361000,0 days 00:00:40.740000,0 days 01:21:49.663000,0 days 01:22:18.024000,0 days 01:22:58.764000,278.0,273.0,268.0,330.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2024,5,Chinese Grand Prix,Q,94.297,25.196,28.361,40.74,False,True
0 days 00:20:05.371000,SAR,2,0 days 00:01:36.358000,4.0,2.0,,,0 days 00:00:25.582000,0 days 00:00:29.066000,0 days 00:00:41.710000,0 days 00:18:54.595000,0 days 00:19:23.661000,0 days 00:20:05.371000,276.0,271.0,267.0,330.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2024,5,Chinese Grand Prix,Q,96.358,25.582,29.066,41.71,False,True
0 days 01:02:25.399000,STR,18,0 days 00:01:34.838000,11.0,4.0,,,0 days 00:00:25.080000,0 days 00:00:28.604000,0 days 00:00:41.154000,0 days 01:01:15.641000,0 days 01:01:44.245000,0 days 01:02:25.399000,279.0,273.0,267.0,333.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,5,Chinese Grand Prix,Q,94.838,25.08,28.604,41.154,False,True
0 days 00:30:26.812000,TSU,22,0 days 00:01:35.746000,8.0,3.0,,,0 days 00:00:25.244000,0 days 00:00:28.963000,0 days 00:00:41.539000,0 days 00:29:16.310000,0 days 00:29:45.273000,0 days 00:30:26.812000,277.0,271.0,265.0,333.0,True,SOFT,2.0,True,RB,1,,,,False,True,2024,5,Chinese Grand Prix,Q,95.746,25.244,28.963,41.539,False,True
0 days 01:23:38.424000,VER,1,0 days 00:01:33.660000,17.0,6.0,,,0 days 00:00:24.981000,0 days 00:00:28.168000,0 days 00:00:40.511000,0 days 01:22:29.745000,0 days 01:22:57.913000,0 days 01:23:38.424000,279.0,272.0,270.0,333.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,5,Chinese Grand Prix,Q,93.66,24.981,28.168,40.511,False,True
0 days 00:20:33.680000,ZHO,24,0 days 00:01:36.308000,4.0,2.0,,,0 days 00:00:25.699000,0 days 00:00:28.817000,0 days 00:00:41.792000,0 days 00:19:23.071000,0 days 00:19:51.888000,0 days 00:20:33.680000,277.0,272.0,265.0,330.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2024,5,Chinese Grand Prix,Q,96.308,25.699,28.817,41.792,False,True
