Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,season,round,event_name,session_name,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,session_max_rainfall,session_is_dry_by_weather,source_label,session_key,compound_upper,is_wet_compound,is_slick_compound,session_is_dry_final,dry_flag_source,lap_key,analysis_team,leader_driver
0 days 01:05:24.564000,SAI,55,0 days 00:01:15.199000,15.0,5.0,,,0 days 00:00:23.910000,0 days 00:00:26.085000,0 days 00:00:25.204000,0 days 01:04:33.275000,0 days 01:04:59.360000,0 days 01:05:24.564000,232.0,257.0,284.0,289.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,2,Emilia Romagna Grand Prix,Q,75.199,23.91,26.085,25.204,,,2018_2022_q_backfill,2021_2_Q,SOFT,False,True,True,compound_inference,2021_r02_Q_SAI_lap15,Ferrari,LEC
0 days 00:36:23.610000,BOT,77,0 days 00:01:14.672000,6.0,2.0,,,0 days 00:00:23.917000,0 days 00:00:25.747000,0 days 00:00:25.008000,0 days 00:35:32.855000,0 days 00:35:58.602000,0 days 00:36:23.610000,232.0,261.0,285.0,291.0,True,SOFT,6.0,False,Mercedes,1.0,,,,False,True,2021,2,Emilia Romagna Grand Prix,Q,74.672,23.917,25.747,25.008,,,2018_2022_q_backfill,2021_2_Q,SOFT,False,True,True,compound_inference,2021_r02_Q_BOT_lap6,Mercedes,HAM
0 days 01:17:00.259000,HAM,44,0 days 00:01:14.411000,19.0,6.0,,,0 days 00:00:23.633000,0 days 00:00:25.805000,0 days 00:00:24.973000,0 days 01:16:09.481000,0 days 01:16:35.286000,0 days 01:17:00.259000,235.0,261.0,287.0,290.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2021,2,Emilia Romagna Grand Prix,Q,74.411,23.633,25.805,24.973,,,2018_2022_q_backfill,2021_2_Q,SOFT,False,True,True,compound_inference,2021_r02_Q_HAM_lap19,Mercedes,HAM
0 days 01:25:16.277000,PER,11,0 days 00:01:14.446000,17.0,6.0,,,0 days 00:00:23.630000,0 days 00:00:25.668000,0 days 00:00:25.148000,0 days 01:24:25.461000,0 days 01:24:51.129000,0 days 01:25:16.277000,235.0,260.0,286.0,289.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2021,2,Emilia Romagna Grand Prix,Q,74.446,23.63,25.668,25.148,,,2018_2022_q_backfill,2021_2_Q,SOFT,False,True,True,compound_inference,2021_r02_Q_PER_lap17,Red Bull Racing,VER
0 days 01:25:20.645000,VER,33,0 days 00:01:14.498000,19.0,6.0,,,0 days 00:00:23.798000,0 days 00:00:25.617000,0 days 00:00:25.083000,0 days 01:24:29.945000,0 days 01:24:55.562000,0 days 01:25:20.645000,235.0,260.0,286.0,290.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2021,2,Emilia Romagna Grand Prix,Q,74.498,23.798,25.617,25.083,,,2018_2022_q_backfill,2021_2_Q,SOFT,False,True,True,compound_inference,2021_r02_Q_VER_lap19,Red Bull Racing,VER
0 days 00:55:44.790000,LEC,16,0 days 00:01:18.769000,20.0,4.0,,,0 days 00:00:22.733000,0 days 00:00:30.125000,0 days 00:00:25.911000,0 days 00:54:48.754000,0 days 00:55:18.879000,0 days 00:55:44.790000,286.0,198.0,290.0,312.0,True,MEDIUM,4.0,True,Ferrari,1.0,,,,False,True,2021,3,Portuguese Grand Prix,Q,78.769,22.733,30.125,25.911,,,2018_2022_q_backfill,2021_3_Q,MEDIUM,False,True,True,compound_inference,2021_r03_Q_LEC_lap20,Ferrari,LEC
0 days 00:55:37.174000,SAI,55,0 days 00:01:18.813000,14.0,3.0,,,0 days 00:00:22.768000,0 days 00:00:30.186000,0 days 00:00:25.859000,0 days 00:54:41.129000,0 days 00:55:11.315000,0 days 00:55:37.174000,286.0,192.0,287.0,308.0,True,SOFT,4.0,True,Ferrari,1.0,,,,False,True,2021,3,Portuguese Grand Prix,Q,78.813,22.768,30.186,25.859,,,2018_2022_q_backfill,2021_3_Q,SOFT,False,True,True,compound_inference,2021_r03_Q_SAI_lap14,Ferrari,LEC
0 days 01:07:35.141000,BOT,77,0 days 00:01:18.348000,18.0,5.0,,,0 days 00:00:22.519000,0 days 00:00:29.819000,0 days 00:00:26.010000,0 days 01:06:39.312000,0 days 01:07:09.131000,0 days 01:07:35.141000,287.0,194.0,296.0,309.0,True,SOFT,3.0,True,Mercedes,1.0,,,,False,True,2021,3,Portuguese Grand Prix,Q,78.348,22.519,29.819,26.01,,,2018_2022_q_backfill,2021_3_Q,SOFT,False,True,True,compound_inference,2021_r03_Q_BOT_lap18,Mercedes,HAM
0 days 00:44:39.036000,HAM,44,0 days 00:01:17.968000,12.0,3.0,,,0 days 00:00:22.613000,0 days 00:00:29.798000,0 days 00:00:25.557000,0 days 00:43:43.681000,0 days 00:44:13.479000,0 days 00:44:39.036000,287.0,194.0,298.0,314.0,True,MEDIUM,3.0,True,Mercedes,1.0,,,,False,True,2021,3,Portuguese Grand Prix,Q,77.968,22.613,29.798,25.557,,,2018_2022_q_backfill,2021_3_Q,MEDIUM,False,True,True,compound_inference,2021_r03_Q_HAM_lap12,Mercedes,HAM
0 days 00:44:59.571000,PER,11,0 days 00:01:18.845000,9.0,2.0,,,0 days 00:00:23.003000,0 days 00:00:30.175000,0 days 00:00:25.667000,0 days 00:44:03.729000,0 days 00:44:33.904000,0 days 00:44:59.571000,287.0,195.0,293.0,310.0,True,MEDIUM,3.0,True,Red Bull Racing,1.0,,,,False,True,2021,3,Portuguese Grand Prix,Q,78.845,23.003,30.175,25.667,,,2018_2022_q_backfill,2021_3_Q,MEDIUM,False,True,True,compound_inference,2021_r03_Q_PER_lap9,Red Bull Racing,VER
0 days 01:07:07.303000,VER,33,0 days 00:01:18.209000,16.0,4.0,,,0 days 00:00:22.604000,0 days 00:00:29.959000,0 days 00:00:25.646000,0 days 01:06:11.698000,0 days 01:06:41.657000,0 days 01:07:07.303000,289.0,195.0,284.0,310.0,False,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2021,3,Portuguese Grand Prix,Q,78.209,22.604,29.959,25.646,,,2018_2022_q_backfill,2021_3_Q,SOFT,False,True,True,compound_inference,2021_r03_Q_VER_lap16,Red Bull Racing,VER
0 days 01:26:06.880000,LEC,16,0 days 00:01:17.510000,17.0,6.0,,,0 days 00:00:21.880000,0 days 00:00:28.822000,0 days 00:00:26.808000,0 days 01:25:11.250000,0 days 01:25:40.072000,0 days 01:26:06.880000,287.0,302.0,278.0,313.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,4,Spanish Grand Prix,Q,77.51,21.88,28.822,26.808,,,2018_2022_q_backfill,2021_4_Q,SOFT,False,True,True,compound_inference,2021_r04_Q_LEC_lap17,Ferrari,LEC
0 days 01:17:21.951000,SAI,55,0 days 00:01:17.620000,11.0,4.0,,,0 days 00:00:21.942000,0 days 00:00:28.908000,0 days 00:00:26.770000,0 days 01:16:26.273000,0 days 01:16:55.181000,0 days 01:17:21.951000,288.0,302.0,279.0,310.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,4,Spanish Grand Prix,Q,77.62,21.942,28.908,26.77,,,2018_2022_q_backfill,2021_4_Q,SOFT,False,True,True,compound_inference,2021_r04_Q_SAI_lap11,Ferrari,LEC
0 days 01:18:14.348000,BOT,77,0 days 00:01:16.873000,12.0,4.0,,,0 days 00:00:21.832000,0 days 00:00:28.612000,0 days 00:00:26.429000,0 days 01:17:19.307000,0 days 01:17:47.919000,0 days 01:18:14.348000,282.0,304.0,285.0,312.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2021,4,Spanish Grand Prix,Q,76.873,21.832,28.612,26.429,,,2018_2022_q_backfill,2021_4_Q,SOFT,False,True,True,compound_inference,2021_r04_Q_BOT_lap12,Mercedes,HAM
0 days 01:18:02.424000,HAM,44,0 days 00:01:16.741000,15.0,5.0,,,0 days 00:00:21.798000,0 days 00:00:28.543000,0 days 00:00:26.400000,0 days 01:17:07.481000,0 days 01:17:36.024000,0 days 01:18:02.424000,287.0,304.0,285.0,313.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2021,4,Spanish Grand Prix,Q,76.741,21.798,28.543,26.4,,,2018_2022_q_backfill,2021_4_Q,SOFT,False,True,True,compound_inference,2021_r04_Q_HAM_lap15,Mercedes,HAM
0 days 01:05:00.127000,PER,11,0 days 00:01:17.669000,11.0,3.0,,,0 days 00:00:21.883000,0 days 00:00:29.082000,0 days 00:00:26.704000,0 days 01:04:04.341000,0 days 01:04:33.423000,0 days 01:05:00.127000,289.0,306.0,281.0,313.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2021,4,Spanish Grand Prix,Q,77.669,21.883,29.082,26.704,,,2018_2022_q_backfill,2021_4_Q,SOFT,False,True,True,compound_inference,2021_r04_Q_PER_lap11,Red Bull Racing,VER
0 days 01:18:07.649000,VER,33,0 days 00:01:16.777000,10.0,3.0,,,0 days 00:00:21.759000,0 days 00:00:28.723000,0 days 00:00:26.295000,0 days 01:17:12.631000,0 days 01:17:41.354000,0 days 01:18:07.649000,288.0,305.0,284.0,312.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2021,4,Spanish Grand Prix,Q,76.777,21.759,28.723,26.295,,,2018_2022_q_backfill,2021_4_Q,SOFT,False,True,True,compound_inference,2021_r04_Q_VER_lap10,Red Bull Racing,VER
0 days 01:07:27.199000,LEC,16,0 days 00:01:10.346000,23.0,4.0,,,0 days 00:00:18.612000,0 days 00:00:32.983000,0 days 00:00:18.751000,0 days 01:06:35.465000,0 days 01:07:08.448000,0 days 01:07:27.199000,223.0,208.0,269.0,279.0,True,SOFT,3.0,True,Ferrari,1.0,,,,False,True,2021,5,Monaco Grand Prix,Q,70.346,18.612,32.983,18.751,,,2018_2022_q_backfill,2021_5_Q,SOFT,False,True,True,compound_inference,2021_r05_Q_LEC_lap23,Ferrari,LEC
0 days 01:07:34.282000,SAI,55,0 days 00:01:10.611000,21.0,4.0,,,0 days 00:00:18.443000,0 days 00:00:33.084000,0 days 00:00:19.084000,0 days 01:06:42.114000,0 days 01:07:15.198000,0 days 01:07:34.282000,222.0,208.0,268.0,280.0,True,SOFT,3.0,True,Ferrari,1.0,,,,False,True,2021,5,Monaco Grand Prix,Q,70.611,18.443,33.084,19.084,,,2018_2022_q_backfill,2021_5_Q,SOFT,False,True,True,compound_inference,2021_r05_Q_SAI_lap21,Ferrari,LEC
0 days 01:08:21.267000,BOT,77,0 days 00:01:10.601000,24.0,4.0,,,0 days 00:00:18.599000,0 days 00:00:33.041000,0 days 00:00:18.961000,0 days 01:07:29.265000,0 days 01:08:02.306000,0 days 01:08:21.267000,225.0,210.0,271.0,282.0,True,SOFT,4.0,True,Mercedes,1.0,,,,False,True,2021,5,Monaco Grand Prix,Q,70.601,18.599,33.041,18.961,,,2018_2022_q_backfill,2021_5_Q,SOFT,False,True,True,compound_inference,2021_r05_Q_BOT_lap24,Mercedes,HAM
0 days 01:07:39.704000,HAM,44,0 days 00:01:11.095000,26.0,4.0,,,0 days 00:00:18.689000,0 days 00:00:33.263000,0 days 00:00:19.143000,0 days 01:06:47.298000,0 days 01:07:20.561000,0 days 01:07:39.704000,222.0,208.0,268.0,283.0,True,SOFT,3.0,True,Mercedes,1.0,,,,False,True,2021,5,Monaco Grand Prix,Q,71.095,18.689,33.263,19.143,,,2018_2022_q_backfill,2021_5_Q,SOFT,False,True,True,compound_inference,2021_r05_Q_HAM_lap26,Mercedes,HAM
0 days 00:55:51.599000,PER,11,0 days 00:01:11.019000,18.0,3.0,,,0 days 00:00:18.670000,0 days 00:00:33.417000,0 days 00:00:18.932000,0 days 00:54:59.250000,0 days 00:55:32.667000,0 days 00:55:51.599000,222.0,206.0,269.0,281.0,True,SOFT,4.0,True,Red Bull Racing,1.0,,,,False,True,2021,5,Monaco Grand Prix,Q,71.019,18.67,33.417,18.932,,,2018_2022_q_backfill,2021_5_Q,SOFT,False,True,True,compound_inference,2021_r05_Q_PER_lap18,Red Bull Racing,VER
0 days 01:05:39.049000,VER,33,0 days 00:01:10.576000,18.0,4.0,,,0 days 00:00:18.472000,0 days 00:00:33.349000,0 days 00:00:18.755000,0 days 01:04:46.945000,0 days 01:05:20.294000,0 days 01:05:39.049000,222.0,207.0,270.0,280.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2021,5,Monaco Grand Prix,Q,70.576,18.472,33.349,18.755,,,2018_2022_q_backfill,2021_5_Q,SOFT,False,True,True,compound_inference,2021_r05_Q_VER_lap18,Red Bull Racing,VER
0 days 01:28:03.874000,LEC,16,0 days 00:01:41.218000,16.0,6.0,,,0 days 00:00:35.502000,0 days 00:00:40.555000,0 days 00:00:25.161000,0 days 01:26:58.158000,0 days 01:27:38.713000,0 days 01:28:03.874000,236.0,230.0,331.0,314.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,6,Azerbaijan Grand Prix,Q,101.218,35.502,40.555,25.161,,,2018_2022_q_backfill,2021_6_Q,SOFT,False,True,True,compound_inference,2021_r06_Q_LEC_lap16,Ferrari,LEC
0 days 01:28:11.448000,SAI,55,0 days 00:01:41.576000,15.0,6.0,,,0 days 00:00:35.485000,0 days 00:00:40.672000,0 days 00:00:25.419000,0 days 01:27:05.357000,0 days 01:27:46.029000,0 days 01:28:11.448000,238.0,231.0,325.0,311.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,6,Azerbaijan Grand Prix,Q,101.576,35.485,40.672,25.419,,,2018_2022_q_backfill,2021_6_Q,SOFT,False,True,True,compound_inference,2021_r06_Q_SAI_lap15,Ferrari,LEC
0 days 01:07:26.790000,BOT,77,0 days 00:01:42.106000,12.0,4.0,,,0 days 00:00:35.735000,0 days 00:00:41.094000,0 days 00:00:25.277000,0 days 01:06:20.419000,0 days 01:07:01.513000,0 days 01:07:26.790000,230.0,243.0,325.0,310.0,True,SOFT,3.0,True,Mercedes,1.0,,,,False,True,2021,6,Azerbaijan Grand Prix,Q,102.106,35.735,41.094,25.277,,,2018_2022_q_backfill,2021_6_Q,SOFT,False,True,True,compound_inference,2021_r06_Q_BOT_lap12,Mercedes,HAM
0 days 01:29:43.300000,HAM,44,0 days 00:01:41.450000,18.0,6.0,,,0 days 00:00:35.533000,0 days 00:00:40.683000,0 days 00:00:25.234000,0 days 01:28:37.383000,0 days 01:29:18.066000,0 days 01:29:43.300000,236.0,246.0,333.0,313.0,True,SOFT,3.0,True,Mercedes,1.0,,,,False,True,2021,6,Azerbaijan Grand Prix,Q,101.45,35.533,40.683,25.234,,,2018_2022_q_backfill,2021_6_Q,SOFT,False,True,True,compound_inference,2021_r06_Q_HAM_lap18,Mercedes,HAM
0 days 01:04:51.428000,PER,11,0 days 00:01:41.630000,10.0,4.0,,,0 days 00:00:35.534000,0 days 00:00:40.720000,0 days 00:00:25.376000,0 days 01:03:45.332000,0 days 01:04:26.052000,0 days 01:04:51.428000,229.0,229.0,327.0,313.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2021,6,Azerbaijan Grand Prix,Q,101.63,35.534,40.72,25.376,,,2018_2022_q_backfill,2021_6_Q,SOFT,False,True,True,compound_inference,2021_r06_Q_PER_lap10,Red Bull Racing,VER
0 days 01:28:28.557000,VER,33,0 days 00:01:41.563000,16.0,6.0,,,0 days 00:00:35.635000,0 days 00:00:40.592000,0 days 00:00:25.336000,0 days 01:27:22.629000,0 days 01:28:03.221000,0 days 01:28:28.557000,228.0,232.0,325.0,313.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2021,6,Azerbaijan Grand Prix,Q,101.563,35.635,40.592,25.336,,,2018_2022_q_backfill,2021_6_Q,SOFT,False,True,True,compound_inference,2021_r06_Q_VER_lap16,Red Bull Racing,VER
0 days 01:24:49.732000,LEC,16,0 days 00:01:30.987000,19.0,7.0,,,0 days 00:00:22.516000,0 days 00:00:27.888000,0 days 00:00:40.583000,0 days 01:23:41.261000,0 days 01:24:09.149000,0 days 01:24:49.732000,121.0,279.0,296.0,324.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,7,French Grand Prix,Q,90.987,22.516,27.888,40.583,,,2018_2022_q_backfill,2021_7_Q,SOFT,False,True,True,compound_inference,2021_r07_Q_LEC_lap19,Ferrari,LEC
0 days 01:25:03.483000,SAI,55,0 days 00:01:30.840000,18.0,7.0,,,0 days 00:00:22.427000,0 days 00:00:27.815000,0 days 00:00:40.598000,0 days 01:23:55.070000,0 days 01:24:22.885000,0 days 01:25:03.483000,126.0,280.0,298.0,325.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2021,7,French Grand Prix,Q,90.84,22.427,27.815,40.598,,,2018_2022_q_backfill,2021_7_Q,SOFT,False,True,True,compound_inference,2021_r07_Q_SAI_lap18,Ferrari,LEC
0 days 01:25:41.614000,BOT,77,0 days 00:01:30.376000,15.0,6.0,,,0 days 00:00:22.407000,0 days 00:00:27.527000,0 days 00:00:40.442000,0 days 01:24:33.645000,0 days 01:25:01.172000,0 days 01:25:41.614000,124.0,282.0,301.0,326.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2021,7,French Grand Prix,Q,90.376,22.407,27.527,40.442,,,2018_2022_q_backfill,2021_7_Q,SOFT,False,True,True,compound_inference,2021_r07_Q_BOT_lap15,Mercedes,HAM
